Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenureCategory,PerformanceBoost,StabilityScore,EngagementScore
35,0,0,1,8,4,1,3,0,3,2,0,3,1,4148,1.0,0,12,3,4,1,15.0,4.5,3,14,11.0,2.0,9.0,3,36,1.4285714285714286,3.25
37,0,2,1,19,3,1,3,1,3,2,4,3,1,5768,3.0,0,17,3,1,3,9.0,2.0,2,4,3.0,0.0,2.0,1,51,1.25,2.25
39,0,1,1,4,3,3,1,0,3,2,4,3,2,5042,0.0,0,13,3,4,0,10.0,2.0,1,9,2.0,3.0,8.0,0,39,1.1111111111111112,2.25
45,0,2,1,2,2,4,4,0,2,2,4,4,0,5770,1.0,0,19,3,1,2,10.0,3.0,3,10,7.0,3.0,9.0,0,57,1.6,3.0
38,0,2,1,2,2,3,4,0,2,3,4,3,1,7756,3.0,1,19,3,4,1,10.0,4.5,4,5,4.0,0.0,2.0,1,57,1.2,3.75
35,1,2,2,10,3,3,4,1,2,3,7,1,1,10306,8.5,0,17,3,3,0,15.0,3.0,3,13,12.0,6.0,0.0,3,51,0.9230769230769231,2.75
37,0,2,1,10,3,3,2,0,3,1,6,2,1,3936,1.0,0,11,3,1,1,8.0,2.0,1,8,4.0,7.0,7.0,0,33,1.375,1.5
40,0,2,1,16,3,1,3,0,3,3,4,4,2,7945,6.0,1,15,3,4,0,18.0,2.0,2,4,2.0,3.0,3.0,1,45,1.25,3.25
44,0,1,0,1,5,0,1,1,3,2,1,4,1,5743,4.0,1,11,3,3,0,14.0,3.0,3,10,7.0,0.0,2.0,0,33,0.9,2.75
48,0,1,1,4,5,3,3,1,2,4,3,4,1,15202,2.0,0,25,4,2,1,23.0,3.0,3,2,2.0,2.0,2.0,2,100,2.0,3.0
35,1,2,2,15,2,3,1,1,1,2,7,4,0,5440,6.0,1,14,3,4,2,7.0,2.0,2,2,2.0,2.0,2.0,2,42,2.0,2.75
24,0,1,1,2,1,5,1,0,3,1,6,4,2,3760,1.0,1,13,3,3,0,6.0,2.0,3,6,3.0,1.0,3.0,0,39,1.0,2.75
27,0,2,1,8,3,3,2,0,4,1,6,3,1,3517,7.0,0,17,3,1,0,5.0,0.5,3,3,2.0,0.0,2.0,1,51,1.3333333333333333,2.25
27,0,1,1,2,3,3,4,1,3,1,6,4,2,2580,2.0,0,13,3,3,0,6.0,0.5,2,4,2.0,1.0,2.0,1,39,1.0,3.25
40,1,2,1,7,3,1,1,1,3,1,2,1,2,2166,3.0,1,14,3,2,0,10.0,3.0,1,4,2.0,0.0,3.0,1,42,1.25,1.25
29,0,2,2,10,3,3,3,1,2,2,7,3,2,5869,8.5,0,11,3,3,0,8.0,2.0,3,5,2.0,1.0,4.0,1,33,1.2,3.0
36,0,2,1,5,4,1,2,0,3,3,0,1,1,8008,4.0,0,12,3,3,2,9.0,4.5,3,3,2.0,0.0,2.0,1,36,1.3333333333333333,2.25
25,0,1,1,2,1,1,4,1,4,2,4,3,0,5206,1.0,0,17,3,3,2,7.0,4.5,3,7,7.0,0.0,7.0,0,51,2.0,3.25
39,0,2,1,12,3,3,4,1,3,2,4,2,1,5295,4.0,0,21,4,3,0,7.0,3.0,3,5,4.0,1.0,0.0,1,84,0.8,3.0
49,0,2,1,22,4,4,1,0,3,4,5,2,1,16413,3.0,0,16,3,2,2,27.0,2.0,3,4,2.0,1.0,2.0,1,48,1.0,2.0
50,0,2,1,17,5,1,4,0,2,3,5,1,0,13269,5.0,0,15,3,3,3,19.0,3.0,3,14,11.0,1.0,11.0,3,45,1.5714285714285714,2.75
20,0,2,2,2,3,3,3,0,3,1,8,3,2,2783,1.0,0,19,3,1,0,2.0,3.0,3,2,2.0,2.0,2.0,2,57,2.0,2.5
34,0,2,1,3,3,1,4,0,3,2,6,2,0,5433,1.0,0,12,3,3,1,11.0,2.0,3,11,8.0,7.0,9.0,3,36,1.5454545454545454,3.0
36,0,2,1,7,3,1,1,1,3,1,2,2,2,2013,2.0,0,11,3,3,0,15.0,4.0,3,4,3.0,1.0,3.0,1,33,1.5,2.25
49,0,2,1,6,1,1,3,0,2,4,0,3,1,13966,2.0,1,19,3,2,1,28.5,3.0,3,15,11.0,2.0,12.0,3,57,1.5333333333333334,2.75
36,0,0,1,1,4,3,4,0,2,2,4,3,1,4374,0.0,0,15,3,3,0,4.0,4.5,3,3,2.0,1.0,2.0,1,45,1.3333333333333333,3.25
36,0,2,1,3,2,1,4,1,4,2,0,1,0,6842,6.0,0,20,4,1,1,13.0,3.0,3,5,4.0,0.0,4.0,1,80,1.6,2.25
54,0,2,1,22,5,3,2,0,3,4,3,3,1,16581,3.0,0,25,4,3,1,28.5,4.5,3,10,8.0,4.0,7.0,0,100,1.5,2.75
43,0,2,1,15,2,1,3,1,2,4,5,3,1,16581,1.0,0,24,4,1,1,14.0,3.0,3,14,10.0,6.0,11.0,3,96,1.5,2.5
35,1,1,2,12,4,4,4,1,3,2,7,4,2,4581,3.0,1,24,4,1,0,13.0,2.0,4,11,9.0,6.0,7.0,3,96,1.4545454545454546,3.25
38,0,1,1,1,3,1,4,1,3,2,6,4,1,4735,7.0,0,15,3,4,2,19.0,4.0,4,13,11.0,2.0,9.0,3,45,1.5384615384615385,4.0
29,0,2,2,5,3,3,1,1,2,2,7,2,0,4187,1.0,1,13,3,2,1,10.0,3.0,2,10,0.0,0.0,9.0,0,39,0.9,1.75
33,0,2,2,2,4,3,4,1,3,2,7,4,0,5505,1.0,0,14,3,3,2,6.0,4.5,3,6,2.0,0.0,4.0,0,42,1.0,3.5
32,0,2,1,2,3,3,4,1,3,2,6,2,0,5470,0.0,0,13,3,3,2,10.0,4.0,2,9,5.0,1.0,6.0,0,39,1.2222222222222223,2.75
31,0,2,2,5,4,1,1,0,3,2,7,4,1,5476,1.0,0,11,3,1,2,10.0,2.0,3,10,0.0,0.0,2.0,0,33,0.2,2.25
49,0,2,1,16,3,3,4,0,3,1,2,1,0,2587,4.0,1,16,3,2,1,17.0,2.0,2,2,2.0,2.0,2.0,2,48,2.0,2.25
38,0,1,1,2,3,3,4,0,2,1,2,2,2,2440,1.0,0,22,4,2,0,4.0,3.0,3,4,3.0,3.0,3.0,1,88,1.5,2.75
47,0,2,2,2,4,1,2,0,4,4,3,2,0,15972,6.0,0,14,3,3,3,28.5,2.0,3,3,2.0,1.0,2.0,1,42,1.3333333333333333,2.5
49,0,2,1,1,3,1,3,1,3,4,3,3,2,15379,4.0,0,14,3,1,0,23.0,2.0,3,8,7.0,0.0,0.0,0,42,0.875,2.5
41,0,2,2,23,2,1,4,1,3,3,7,3,2,7082,3.0,1,16,3,4,0,21.0,2.0,3,2,0.0,0.0,2.0,2,48,1.0,3.5
20,0,2,2,9,1,1,4,1,3,1,8,1,2,2728,1.0,0,11,3,1,0,2.0,3.0,3,2,2.0,0.0,2.0,2,33,2.0,2.25
33,0,0,2,16,3,1,3,0,3,2,7,4,0,5368,1.0,1,25,4,3,1,7.0,2.0,3,6,5.0,1.0,2.0,0,100,1.1666666666666667,3.25
36,0,2,1,26,4,1,1,1,3,2,0,3,1,5347,6.0,0,14,3,2,2,10.0,2.0,2,3,2.0,0.0,2.0,1,42,1.3333333333333333,2.0
44,0,2,0,1,3,1,3,0,3,1,1,4,0,3195,4.0,1,18,3,1,3,8.0,2.0,3,2,2.0,2.0,2.0,2,54,2.0,2.75
23,1,2,1,8,1,3,4,1,2,1,2,3,2,3989,1.0,1,11,3,1,0,5.0,2.0,3,5,4.0,1.0,2.0,1,33,1.2,2.75
38,0,2,1,4,2,3,4,0,3,1,2,3,1,3306,7.0,0,19,3,4,1,7.0,4.5,2,0,0.0,0.0,0.0,2,57,1.25,3.25
53,0,2,1,24,4,3,2,1,4,3,0,4,1,7005,3.0,0,15,3,3,0,11.0,2.0,3,4,3.0,1.0,2.0,1,45,1.25,3.0
48,1,1,2,7,2,3,4,0,3,1,8,3,1,2655,2.0,1,11,3,3,2,19.0,3.0,3,9,7.0,7.0,7.0,0,33,1.5555555555555556,3.25
32,1,2,1,2,4,1,4,1,3,1,2,2,2,1393,1.0,0,12,3,1,0,1.0,2.0,3,1,0.0,0.0,0.0,2,36,0.0,2.5
26,0,0,1,7,3,3,4,1,3,1,2,4,2,2570,1.0,0,20,4,3,0,7.0,4.5,3,7,7.0,5.0,7.0,0,80,2.0,3.5
55,0,2,1,22,3,5,1,1,2,1,6,2,0,3537,5.0,0,12,3,4,1,8.0,1.0,3,4,2.0,1.0,2.0,1,36,1.0,2.5
34,0,2,1,5,2,3,2,1,2,2,2,4,1,3986,1.0,0,14,3,3,1,15.0,3.0,4,15,10.0,4.0,13.0,3,42,1.5333333333333334,3.25
60,0,2,1,1,4,3,3,1,1,3,0,4,0,10883,3.0,0,20,4,3,1,19.0,2.0,4,1,0.0,0.0,0.0,2,80,0.0,3.5
33,0,2,1,21,3,3,2,1,4,1,2,2,1,2028,1.0,0,18,3,4,3,14.0,4.5,3,14,11.0,2.0,13.0,3,54,1.7142857142857142,2.75
37,0,1,2,1,4,3,3,1,1,2,7,4,0,9525,1.0,0,14,3,3,2,6.0,2.0,2,6,3.0,1.0,3.0,0,42,1.0,3.0
34,0,2,1,19,3,1,2,0,2,1,6,4,1,2929,1.0,0,12,3,2,0,10.0,3.0,3,10,9.0,7.5,7.0,0,36,1.6,2.75
23,1,2,2,7,3,1,3,1,3,1,8,4,0,2275,1.0,1,21,4,2,1,3.0,2.0,3,3,2.0,0.0,2.0,1,84,1.3333333333333333,3.0
44,0,2,1,2,3,1,3,0,4,3,0,4,1,7879,1.0,1,19,3,2,1,9.0,2.0,3,8,7.0,6.0,7.0,0,57,1.75,3.0
35,0,1,1,2,4,3,1,1,2,1,6,4,2,4930,0.0,1,14,3,3,0,6.0,2.0,4,5,4.0,1.0,4.0,1,42,1.6,3.0
43,0,2,2,2,3,3,4,1,3,2,7,4,1,7847,1.0,1,17,3,1,1,10.0,3.0,3,10,9.0,7.5,8.0,0,51,1.7,3.0
24,0,2,1,9,3,3,3,1,4,1,6,3,1,4401,1.0,0,16,3,4,1,5.0,1.0,3,5,3.0,0.0,4.0,1,48,1.4,3.25
41,0,2,2,6,3,2,4,1,3,3,7,3,2,9241,1.0,0,12,3,2,0,10.0,3.0,3,10,8.0,7.5,7.0,0,36,1.5,3.0
29,0,2,1,9,4,3,4,0,3,1,2,3,1,2974,8.5,0,17,3,3,1,9.0,2.0,3,5,3.0,1.0,2.0,1,51,1.0,3.25
36,0,2,2,2,4,1,3,0,3,2,8,4,2,4502,3.0,0,15,3,3,0,17.0,2.0,2,13,7.0,6.0,7.0,3,45,1.0769230769230769,3.0
45,0,0,1,1,1,1,3,1,2,3,0,3,1,10748,3.0,0,23,4,4,1,25.0,3.0,2,18,14.5,7.5,4.0,3,92,1.0277777777777777,3.0
24,1,2,0,22,1,0,4,1,1,1,1,3,1,1555,1.0,0,11,3,3,1,1.0,2.0,3,1,0.0,0.0,0.0,2,33,0.0,3.25
47,1,1,2,9,3,1,3,1,1,4,7,3,1,12936,7.0,0,11,3,3,0,25.0,3.0,1,18,5.0,7.5,10.0,3,33,0.8333333333333334,2.5
26,0,2,1,17,4,3,4,1,1,1,2,3,1,2305,1.0,0,15,3,3,3,3.0,3.0,4,3,2.0,0.0,2.0,1,45,1.3333333333333333,3.5
45,0,2,1,28,2,5,4,0,2,4,5,2,2,16581,1.0,0,11,3,3,0,21.0,2.0,3,18,6.0,7.5,6.0,3,33,0.6666666666666666,3.0
32,0,1,1,10,3,1,1,1,3,1,6,3,1,3433,6.0,0,13,3,1,1,10.0,3.0,2,5,2.0,1.0,3.0,1,39,1.0,1.75
31,0,2,1,2,4,1,2,1,3,1,2,3,1,3477,1.0,0,14,3,4,1,6.0,2.0,4,5,2.0,0.0,3.0,1,42,1.0,3.25
41,0,0,0,4,3,0,3,1,1,2,1,2,1,6430,6.0,0,19,3,2,1,10.0,4.0,3,3,2.0,1.0,2.0,1,57,1.3333333333333333,2.5
40,0,2,1,8,2,1,2,0,3,2,4,1,1,6516,2.0,1,16,3,2,1,18.0,3.0,3,1,0.0,0.0,0.0,2,48,0.0,2.0
24,0,2,1,29,1,3,2,1,3,1,2,1,0,3907,1.0,0,13,3,2,3,6.0,2.0,4,6,2.0,1.0,2.0,0,39,0.6666666666666666,2.25
46,0,2,1,13,4,1,3,1,3,2,0,2,2,5562,6.0,0,14,3,4,0,19.0,3.0,3,10,7.0,0.0,9.0,0,42,1.6,3.0
35,0,2,1,27,4,1,4,1,3,2,4,3,1,6883,2.0,0,16,3,2,1,17.0,3.0,3,7,7.0,0.0,7.0,0,48,2.0,3.0
30,0,2,1,16,1,1,2,1,3,1,6,4,1,2862,1.0,0,12,3,2,1,10.0,2.0,2,10,0.0,0.0,8.0,0,36,0.8,2.5
47,0,0,2,2,4,2,3,1,3,2,7,2,1,4978,7.0,0,11,3,4,1,4.0,3.0,1,1,0.0,0.0,0.0,2,33,0.0,2.5
46,0,2,2,2,3,1,3,1,3,3,7,4,0,10368,4.0,1,12,3,2,1,13.0,4.5,2,10,6.0,0.0,3.0,0,36,0.9,2.75
36,1,2,2,13,5,2,2,1,2,2,7,1,0,6134,5.0,1,13,3,2,3,16.0,3.0,3,2,2.0,2.0,2.0,2,39,2.0,2.0
32,1,2,2,1,2,1,1,1,1,2,7,2,2,6735,6.0,0,15,3,2,0,10.0,2.0,3,0,0.0,0.0,0.0,2,45,1.25,2.0
23,0,2,1,4,1,3,3,0,3,1,2,2,2,3295,1.0,0,13,3,3,0,3.0,3.0,1,3,2.0,1.0,2.0,1,39,1.3333333333333333,2.25
31,0,1,1,24,1,5,4,0,3,2,4,4,2,5238,2.0,0,20,4,4,0,9.0,3.0,2,5,4.0,1.0,4.0,1,80,1.6,3.5
39,0,0,1,1,3,1,4,1,3,2,2,4,1,6472,1.0,1,15,3,4,1,9.0,2.0,3,9,8.0,5.0,8.0,0,45,1.7777777777777777,3.75
32,0,2,2,19,3,1,4,1,1,3,7,3,1,9610,3.0,0,13,3,3,1,10.0,2.0,1,4,3.0,0.0,2.0,1,39,1.25,2.75
40,0,2,2,7,4,3,2,1,3,5,3,2,2,16581,1.0,0,14,3,2,0,21.0,3.0,2,18,8.0,7.5,8.0,3,42,0.8888888888888888,2.0
45,0,2,0,4,3,1,3,0,1,3,1,3,1,9756,4.0,0,21,4,3,2,9.0,2.0,4,5,0.0,0.0,3.0,1,84,0.6,3.25
30,0,1,1,2,4,5,4,0,2,1,6,1,2,4968,0.0,0,16,3,4,0,10.0,2.0,3,9,7.0,0.0,7.0,0,48,1.5555555555555556,3.0
24,0,1,0,10,3,3,1,1,3,1,1,4,1,2145,0.0,0,14,3,4,1,3.0,2.0,3,2,2.0,2.0,1.0,2,42,1.5,3.0
30,1,1,0,8,3,0,3,0,2,1,1,4,0,2180,6.0,0,11,3,3,1,6.0,0.5,2,4,2.0,1.0,2.0,1,33,1.0,3.0
31,0,2,2,5,3,5,1,1,3,2,7,3,1,8346,1.0,0,19,3,3,1,6.0,3.0,3,5,2.0,0.0,2.0,1,57,0.8,2.5
27,0,2,1,8,3,3,3,0,3,1,6,4,2,3445,1.0,0,11,3,3,0,6.0,4.5,2,6,2.0,1.0,4.0,0,33,1.0,3.0
29,1,2,2,9,3,2,2,0,1,1,8,2,2,2760,1.0,0,13,3,3,0,2.0,3.0,3,2,2.0,2.0,2.0,2,39,2.0,2.5
29,0,1,1,1,3,1,4,1,4,2,0,3,2,6294,8.0,1,12,3,4,0,10.0,4.5,4,3,2.0,0.0,2.0,1,36,1.3333333333333333,3.75
30,0,2,2,15,2,2,3,1,2,3,7,1,0,7140,2.0,0,11,3,1,1,12.0,2.0,3,7,7.0,1.0,7.0,0,33,2.0,2.0
34,0,2,1,2,4,3,4,1,4,1,6,4,1,2932,0.0,1,14,3,1,3,6.0,3.0,3,5,0.0,1.0,2.0,1,42,0.4,3.0
33,0,0,2,2,3,2,4,0,3,2,7,2,2,5147,8.0,0,15,3,4,0,13.0,2.0,2,11,7.0,1.0,7.0,3,45,1.2727272727272727,3.0
49,0,2,2,11,4,2,4,0,3,2,7,4,2,4507,3.0,0,12,3,3,0,8.0,1.0,4,5,1.0,0.0,4.0,1,36,1.0,3.75
33,1,2,2,16,3,1,1,0,3,3,7,1,2,8564,2.0,1,20,4,3,0,11.0,2.0,2,0,0.0,0.0,0.0,2,80,1.25,1.75
38,0,1,1,2,2,3,3,0,2,1,2,2,1,2468,4.0,0,14,3,2,1,9.0,4.0,2,6,1.0,0.0,5.0,0,42,1.0,2.25
31,1,2,2,16,4,2,1,1,3,3,7,3,1,8161,2.0,0,13,3,1,3,10.0,2.0,3,1,0.0,0.0,0.0,2,39,0.0,2.0
29,0,2,1,4,3,5,4,0,2,1,6,1,0,2109,1.0,0,13,3,3,1,1.0,2.0,3,1,0.0,0.0,0.0,2,39,0.0,2.75
30,0,2,1,16,3,1,3,1,4,2,0,3,1,5294,3.0,0,16,3,3,1,10.0,3.0,3,7,0.0,1.0,7.0,0,48,1.0,3.0
32,0,0,1,5,4,5,2,1,3,1,6,2,2,2718,2.0,0,14,3,2,0,12.0,3.0,3,7,7.0,0.0,7.0,0,42,2.0,2.25
38,0,2,1,18,3,3,2,1,1,2,0,4,1,5811,3.0,1,16,3,3,1,15.0,2.0,3,1,0.0,1.0,0.0,2,48,0.0,3.0
43,1,1,1,17,3,5,3,1,2,1,6,3,1,2437,8.5,1,16,3,4,1,6.0,4.0,3,1,0.0,0.0,0.0,2,48,0.0,3.25
42,0,2,1,12,3,3,2,1,3,1,2,2,0,2766,8.0,0,22,4,2,3,7.0,4.5,2,5,3.0,0.0,4.0,1,88,1.4,2.0
55,0,2,1,2,3,3,3,1,2,5,5,1,1,16581,8.0,0,12,3,2,3,28.5,2.0,3,1,0.0,0.0,0.0,2,36,0.0,2.25
33,0,0,1,4,3,5,4,1,3,2,6,2,0,3055,5.0,0,15,3,4,2,11.0,2.0,2,9,8.0,1.0,7.0,0,45,1.6666666666666667,3.0
41,0,2,1,9,4,1,3,1,3,1,2,1,0,2289,1.0,0,20,4,2,2,5.0,2.0,3,5,3.0,0.0,4.0,1,80,1.4,2.25
34,0,0,2,10,3,1,4,1,3,2,7,3,0,4001,1.0,1,14,3,3,1,15.0,3.0,3,15,14.0,0.0,7.0,3,42,1.4,3.25
53,0,0,1,1,4,3,1,0,2,4,4,3,1,12965,4.0,1,20,4,4,3,27.0,2.0,2,3,2.0,0.0,2.0,1,80,1.3333333333333333,2.5
43,0,2,0,2,3,1,2,1,3,1,1,4,2,3539,0.0,0,13,3,2,0,10.0,4.5,3,9,7.0,1.0,8.0,0,39,1.6666666666666667,2.75
34,0,2,2,3,2,1,4,0,1,2,7,4,2,6029,5.0,0,12,3,1,0,6.0,3.0,3,2,2.0,2.0,2.0,2,36,2.0,3.0
21,1,2,2,7,1,2,2,1,3,1,8,2,2,2679,1.0,0,13,3,2,0,1.0,3.0,3,1,0.0,1.0,0.0,2,39,0.0,2.25
38,0,2,1,6,2,4,4,0,2,1,2,3,1,3702,1.0,0,11,3,2,1,5.0,3.0,3,5,4.0,0.0,4.0,1,33,1.6,3.0
22,1,2,1,8,1,3,3,0,3,1,2,1,1,2398,1.0,1,17,3,3,0,1.0,4.5,3,1,0.0,0.0,0.0,2,51,0.0,2.5
31,0,2,2,29,4,2,1,0,2,2,7,4,1,5468,1.0,0,14,3,1,2,13.0,3.0,3,12,7.0,5.0,7.0,3,42,1.1666666666666667,2.25
51,0,2,1,3,3,5,1,0,3,3,3,3,1,13116,2.0,0,11,3,4,0,15.0,2.0,3,2,2.0,2.0,2.0,2,33,2.0,2.75
37,0,2,2,9,2,2,2,1,2,2,7,2,1,4189,1.0,0,14,3,1,2,5.0,2.0,3,5,2.0,0.0,3.0,1,42,1.0,2.0
46,0,2,1,2,4,3,3,1,3,5,5,4,0,16581,7.0,1,17,3,3,1,24.0,3.0,3,2,1.0,2.0,2.0,2,51,1.5,3.25
36,0,2,1,10,3,1,4,1,3,3,0,1,1,8321,7.0,1,13,3,4,1,15.0,1.0,3,12,8.0,5.0,7.0,3,39,1.25,3.0
44,1,1,1,1,2,3,3,1,3,1,6,2,0,2342,1.0,1,12,3,3,3,6.0,2.0,2,5,3.0,2.0,3.0,1,36,1.2,2.5
37,0,2,0,8,2,4,3,1,3,2,1,2,0,4071,2.0,0,13,3,3,0,19.0,4.0,2,10,0.0,4.0,7.0,0,39,0.7,2.5
35,1,2,2,27,3,1,3,1,3,2,7,4,2,5813,1.0,1,18,3,4,0,10.0,2.0,3,10,7.0,7.0,7.0,0,54,1.4,3.5
33,0,2,1,8,4,1,4,1,4,1,6,1,1,3143,6.0,0,19,3,2,1,14.0,1.0,3,10,8.0,7.0,6.0,0,57,1.4,2.5
28,0,2,1,1,3,1,3,1,3,1,6,4,1,2044,1.0,0,11,3,3,1,5.0,4.5,4,5,3.0,0.0,3.0,1,33,1.2,3.5
39,0,2,1,10,1,3,3,1,3,3,5,3,2,13464,7.0,0,21,4,3,0,9.0,3.0,3,4,3.0,2.0,2.0,1,84,1.25,3.0
46,0,0,2,26,2,1,2,1,2,2,7,2,2,7991,8.0,0,15,3,3,0,6.0,3.0,3,2,2.0,2.0,2.0,2,45,2.0,2.5
40,0,2,1,2,2,1,3,0,3,1,2,1,1,3377,4.0,0,17,3,4,1,7.0,4.5,2,4,3.0,0.0,2.0,1,51,1.25,2.5
42,0,2,1,13,3,3,2,1,4,2,0,1,1,5538,5.0,0,18,3,3,2,10.0,2.0,2,0,0.0,0.0,0.0,2,54,1.25,2.0
35,0,0,1,2,2,3,2,1,3,2,4,4,0,5762,2.0,0,14,3,3,1,15.0,4.5,3,7,7.0,1.0,7.0,0,42,2.0,3.0
38,0,0,0,2,3,0,1,1,3,1,1,2,0,2592,5.0,0,13,3,4,3,13.0,3.0,3,11,10.0,3.0,8.0,3,39,1.6363636363636365,2.5
34,1,1,1,9,4,1,4,1,3,2,2,1,1,5346,4.0,0,17,3,3,1,11.0,3.0,2,7,1.0,0.0,7.0,0,51,1.1428571428571428,2.5
37,1,2,1,10,4,3,4,1,3,2,4,1,2,4213,1.0,0,15,3,2,0,10.0,4.0,1,10,3.0,0.0,8.0,0,45,1.1,2.0
39,0,1,2,20,3,1,3,1,3,2,7,4,0,4127,2.0,0,18,3,4,1,7.0,4.5,3,2,1.0,2.0,2.0,2,54,1.5,3.5
43,0,0,1,9,3,1,1,1,3,1,6,3,2,2438,4.0,0,13,3,3,0,7.0,2.0,2,3,2.0,1.0,2.0,1,39,1.3333333333333333,2.25
41,0,2,1,5,3,1,2,1,4,2,0,2,2,6870,3.0,0,12,3,1,0,11.0,3.0,1,3,2.0,1.0,2.0,1,36,1.3333333333333333,1.5
41,0,2,2,4,1,2,3,0,3,3,7,3,0,10447,0.0,1,13,3,4,1,23.0,3.0,4,18,14.0,7.5,5.0,3,39,1.0555555555555556,3.5
30,0,2,1,10,3,3,1,0,3,3,4,3,2,9667,8.5,0,14,3,2,0,9.0,3.0,3,7,7.0,0.0,2.0,0,42,1.2857142857142858,2.25
26,1,2,0,20,2,3,4,0,3,1,1,2,1,2148,0.0,1,11,3,3,0,6.0,3.0,3,5,1.0,1.0,4.0,1,33,1.0,3.0
46,1,2,1,21,2,3,4,0,3,2,0,2,1,8926,4.0,0,22,4,4,1,13.0,2.0,4,9,7.0,3.0,7.0,0,88,1.5555555555555556,3.5
40,0,2,1,1,3,1,3,0,3,2,0,4,0,6513,4.0,0,17,3,4,1,12.0,3.0,3,5,3.0,0.0,3.0,1,51,1.2,3.5
34,0,2,2,8,2,5,2,1,4,2,7,3,1,6799,1.0,0,21,4,3,2,10.0,4.5,3,10,8.0,4.0,8.0,0,84,1.6,2.75
58,0,0,2,2,3,3,2,1,3,4,3,2,0,16291,4.0,0,22,4,4,1,28.5,0.5,2,16,9.0,7.5,14.0,3,88,1.4375,2.5
35,0,2,1,23,4,3,2,1,1,1,2,3,1,2705,0.0,0,16,3,2,1,6.0,2.0,4,5,4.0,0.0,3.0,1,48,1.4,2.75
47,0,2,1,4,3,1,3,0,2,3,4,2,0,10333,8.0,1,12,3,3,1,28.0,4.0,3,18,11.0,7.5,10.0,3,36,1.1666666666666667,2.75
40,0,2,1,12,3,1,2,0,3,2,0,1,0,4448,2.0,0,12,3,2,1,15.0,3.0,3,7,4.0,7.0,7.0,0,36,1.5714285714285714,2.0
54,0,2,1,7,4,3,4,0,3,2,6,4,1,6854,4.0,0,15,3,2,1,14.0,2.0,2,7,1.0,1.0,7.0,0,45,1.1428571428571428,3.0
31,0,1,2,7,4,2,1,0,3,3,7,1,1,9637,2.0,0,14,3,4,2,9.0,3.0,3,3,2.0,2.0,2.0,1,42,1.3333333333333333,2.25
28,0,2,1,1,3,3,3,0,3,1,6,1,1,3591,1.0,0,25,4,3,1,3.0,3.0,3,3,2.0,1.0,2.0,1,100,1.3333333333333333,2.5
38,0,2,2,2,4,2,2,0,1,2,8,4,1,5405,2.0,1,20,4,1,2,20.0,4.0,2,4,2.0,0.0,3.0,1,80,1.25,2.25
26,0,2,2,10,3,3,3,1,3,2,7,4,2,4684,1.0,0,13,3,1,0,5.0,4.0,3,5,3.0,1.0,2.0,1,39,1.0,2.75
58,0,1,1,15,4,1,1,1,3,4,5,3,1,15787,2.0,1,14,3,2,0,23.0,3.0,3,2,2.0,2.0,2.0,2,42,2.0,2.25
18,0,0,1,14,3,3,2,0,3,1,6,3,2,1514,1.0,0,16,3,3,0,0.0,4.0,1,0,0.0,0.0,0.0,2,48,1.25,2.25
31,1,2,0,18,5,0,4,1,4,1,1,1,1,2956,0.0,0,17,3,3,0,2.0,4.0,3,1,0.0,0.0,0.0,2,51,0.0,2.75
29,1,2,0,13,3,0,1,1,2,1,1,1,0,2335,4.0,1,15,3,4,3,4.0,3.0,3,2,2.0,2.0,0.0,2,45,1.0,2.25
45,0,0,2,2,4,1,3,0,3,2,7,3,1,5154,4.0,0,22,4,2,2,10.0,3.0,4,8,7.0,5.0,7.0,0,88,1.75,3.0
36,0,2,1,2,4,4,4,0,3,2,6,2,1,6962,4.0,1,22,4,4,1,15.0,2.0,3,1,0.0,0.0,0.0,2,88,0.0,3.25
43,0,1,2,2,4,1,1,1,3,2,7,4,1,5675,1.0,0,20,4,3,1,7.0,4.5,3,7,7.0,7.0,7.0,0,80,2.0,2.75
27,0,1,1,5,2,1,4,0,3,1,2,4,2,2379,0.0,1,14,3,3,0,6.0,3.0,2,5,4.0,0.0,2.0,1,42,1.2,3.25
29,0,1,1,20,1,3,4,1,3,1,2,4,1,3812,1.0,0,13,3,2,0,11.0,3.0,4,11,8.0,3.0,10.0,3,39,1.6363636363636365,3.5
32,0,1,2,10,4,2,4,1,3,2,7,4,2,4648,8.0,0,13,3,3,0,4.0,2.0,4,0,0.0,0.0,0.0,2,39,1.25,3.75
42,0,0,1,10,4,5,3,1,3,1,6,3,1,2936,3.0,0,22,4,2,2,10.0,1.0,2,6,3.0,3.0,3.0,0,88,1.0,2.5
47,0,2,1,9,4,1,2,0,3,1,2,3,2,2105,4.0,0,12,3,3,0,7.0,2.0,3,2,2.0,2.0,0.0,2,36,1.0,2.75
46,0,2,1,2,2,1,4,1,3,3,4,4,0,8578,3.0,0,14,3,3,1,12.0,4.0,2,9,8.0,4.0,7.0,0,42,1.6666666666666667,3.25
